Réseau Social,Class,Commentaire client,category,urgent
Facebook,Pannes et coupures générales,الاشاره حمراء لم ترجع نتمنى رجوعها في اسرع وقت,negative,1
Facebook,Pannes et coupures générales,B310 مكانش,negative,1
Facebook,Pannes et coupures générales,مزال المودام إشارة حمراء جامي اخدمتو خدمة خرجت اعلينا غير المشاكل,negative,1
Facebook,Pannes et coupures générales,مكانش مزال ماجاتش,negative,1
Facebook,Pannes et coupures générales,حنا معندناش مالبارح وقتاش تولي,negative,1
Instagram,Pannes et coupures générales,@algerietelecom répondre prv,suggestion,1
Instagram,Pannes et coupures générales,مكاش كونيكسيون 4G مودام تاعي راه من بارح مكاش احمر كامل,negative,1
Instagram,Pannes et coupures générales,لضرك ماهيش تمشي 4g,negative,1
Instagram,Pannes et coupures générales,راهي ماهيش مليحة خلاص,negative,1
Instagram,Pannes et coupures générales,يا عباد الله رجعولنا كونيكسيون 4G من لبارح وهي مقطوعة ,negative,1
Facebook,Pannes et coupures générales,وقتاه تفض الصيانة هل سوف تعود النت اليوم علي 4G,interrogative,1
Facebook,Pannes et coupures générales,مازال مغلوقة b310  واذا يوجد تحديث جديد طلقوهلنا هههه,negative,1
Facebook,Pannes et coupures générales,الانترنت لا تزال منقطعة,negative,1
Facebook,Pannes et coupures générales,الانترنت راها قاطعة في مودام 4g من واش السبب,negative,1
Facebook,Pannes et coupures générales,لماذا تم توقيف شبكة 4G LTE اليوم بدون علم مسبق,interrogative,1
Facebook,Pannes et coupures générales,4g lte كارثة لا تغطية ولا سرعة فالانترنت,negative,1
Facebook,Pannes et coupures générales,اطلقها راكم طولتو,negative,1
Facebook,Pannes et coupures générales,مشكل انقطاع التغطية منذ 11.00صباح يوم 12ديسمبر2024لحد ساعة 10.00يوم 13ديسمبر 2024،(راسلتكم),negative,1
Facebook,Pannes et coupures générales,مودام 4g راهي مقطوعة الانترنت,negative,1
Facebook,Pannes et coupures générales,راهي 11 معليش تطلقو لكونيكسيو ؟,interrogative,1
Facebook,Pannes et coupures générales,المودام عندو قريب 24 ساعة و مزال الاشارة حمراء,negative,1
Facebook,Pannes et coupures générales,الاشارة غوج,negative,1
Facebook,Pannes et coupures générales,إشارة حمراء مازال,negative,1
Facebook,Pannes et coupures générales,من امس لعشية الاشارة مكانش مودام 4g lte,negative,1
Facebook,Pannes et coupures générales,مزال مرجعتش ؟؟؟؟؟؟؟,interrogative,1
Instagram,Pannes et coupures générales,انا عاودت فليكسيت ولضروك مكانش لانترنت,negative,1
Instagram,Pannes et coupures générales,مزال مرجعش,negative,1
Facebook,Pannes et coupures générales,راهي مكانش من أمس راحت على الوحدة و ضرك راهي 12 و مزالها مكانش ,negative,1
Facebook,Pannes et coupures générales,مزالت اشارة حمراء,negative,1
Facebook,Pannes et coupures générales,الاشارة حمرااء تتمسخروا بينااا ؟؟,interrogative,1
Facebook,Pannes et coupures générales,مقطوعة 4G من لبارح و زيد بلويكاند يعجز لسان عن تعبير,negative,1
Facebook,Pannes et coupures générales,مكان والوا,negative,1
Facebook,Pannes et coupures générales,من البارح مكانش اشارة حمرةوقتاه ترجعوها,negative,1
Facebook,Pannes et coupures générales,مزال مرجعت ,negative,1
Facebook,Pannes et coupures générales,مزالت مقطوعة عندي,negative,1
Facebook,Pannes et coupures générales,مكانش كونيكسيون,negative,1
Facebook,Pannes et coupures générales,مزالها حمرة مكانش,negative,1
Facebook,Pannes et coupures générales,كارثة اشارة حمراء,negative,1
Facebook,Pannes et coupures générales,مزالت مكانش,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر واش من معلومات كونكسيو ملبارح مقطوعة وتقوليلي المعلومات راهي مقطوعة عند ناس كامل,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر بواش نزودوكم اكثر من هكذا رانا نقولولكم رانا نعانو من لبارح للساعة هذي,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر svp la 4g lte ne marche pas depuis hier à 17 heure,negative,1
Facebook,Pannes et coupures générales,"رجعولنا الكونكسيون الرحمة على والديكمماشي غير الإزعاج ركبتولنا السكر و لاطونسيو ",negative,1
Facebook,Pannes et coupures générales,لحد الان لاتوجد اشارة في 4Gمن البارح,negative,1
Facebook,Pannes et coupures générales,لحد الآن لاتوجد,negative,1
Facebook,Pannes et coupures générales,وش من عودة الخدمات مزالت الإشارة حمرة محبش يديماري تتمسخرو بالناس,negative,1
Facebook,Pannes et coupures générales,الانترنات مزال مجاتش,negative,1
Facebook,Pannes et coupures générales,من بارح مكاش كارثة والله راهي حمرة,negative,1
Facebook,Pannes et coupures générales,اللي عادلت خدمة الانترنات بعد الصيانة يخبرني,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر فهمونا واش بيها ما رجعتش قلتو على 10 وراها زوج مزال ما رجعتش,negative,1
Facebook,Pannes et coupures générales,الشعب الجزائري كل رحتلو كنكسيو انا زبون قديم ياجدكم من 2016 شرتها اني مفلكسي 11 مليون فيها,negative,1
Facebook,Pannes et coupures générales,الي الان لايوجد انترنت 4g مودام ,negative,1
Facebook,Pannes et coupures générales,بصح الإشارة مكنش وين راكم,negative,1
Facebook,Pannes et coupures générales,واش بيهم لي مودام ميخدموش لازم ندهوهم لاتصالات الجزاءر ولا كيفاه نديرولهم لعندوا اي معلومة يجوبني,interrogative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر ياأخي المحترم رانا في يومين ما كانش كوناكسيو إشارة حمراء,negative,1
Facebook,Pannes et coupures générales,يا رانيا قوليلهم يطلڤونا كونكسيو جيل 4 راهي حمرا من لبارح,negative,1
Facebook,Pannes et coupures générales,لضرك ماكان والو مازالت الاشارة حمراء ,negative,1
Facebook,Pannes et coupures générales,مزال مكانش 4G b310 شكون لي عندو راهوا يمشي,negative,1
Facebook,Pannes et coupures générales,عندي مودام 4g من البارح مكاش كونكسيو ليمنا هذا,negative,1
Facebook,Pannes et coupures générales,انا المودام حبس ديركت لا اشارة حمراء لا خضراء ,negative,1
Facebook,Pannes et coupures générales,مزال مرجعتش 凉,negative,1
Facebook,Pannes et coupures générales,صفحة espace client لا تعمل منذ أكثر من أسبوع، عيب و عار عليكم.,negative,1
Facebook,Pannes et coupures générales,مكانش وعلبالي معندكمش كلمة من البارح كونسيو مكانش لدرك 14:32يا,negative,1
Facebook,Pannes et coupures générales,مزالت الاشارة حمرة,negative,1
Facebook,Pannes et coupures générales,مارجع ماوالو,negative,1
Facebook,Pannes et coupures générales,مزال مرجعتش,negative,1
Facebook,Pannes et coupures générales,مكانش المودام راه حابس دركا أنتم تعملو الصيانة تاعكم وتشغشبونا تخلونا حاصلين إحترمونا شوية وجاوبو علينا رانا مخلصين بدراهمنا,negative,1
Facebook,Pannes et coupures générales,ياااووووو اطلقونا الكونكسيو,negative,1
Facebook,Pannes et coupures générales,واااا طلقونا كونيكسيو,negative,1
Facebook,Pannes et coupures générales,مزال مارجعت اشارة حمراء وش قصتكم,negative,1
Facebook,Pannes et coupures générales,لحد الان 2:25 مكانش,negative,1
Facebook,Pannes et coupures générales,من فضلكم هذي الصيانة وقتاش تكمل راني من البارح حابس حتى الآن نتمنى ما يطولش الحال,negative,1
Facebook,Pannes et coupures générales,4g lte متوقف,negative,1
Facebook,Pannes et coupures générales,ها طلقولنا كونيكسيو خافو ربي,negative,1
Facebook,Pannes et coupures générales,قبل متقطعوها خبرونا هاحوجييي كتجي حرقتها علي جالكم نطفي ونشعل نطفي ونشعل راح فلاش ,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر من لبارح و حنا بلا كونيكسون لدرك ؟,interrogative,1
Facebook,Pannes et coupures générales,لم يتم اطلاق الانترنت لحد الآن... لماذا ... ومتى ...,interrogative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر مكانش اشارة ف4G من لبارح راهي 11 ومكان والو,negative,1
Facebook,Pannes et coupures générales,راهي 13:30 و راهي حمرة في 4g انا من محمدية طلقوها صدقة عليكم,negative,1
Facebook,Pannes et coupures générales,مكاش ,negative,1
Facebook,Pannes et coupures générales,يخاوتي شحال راكم مطمنيني كي مزال مجاتش عندكم نتوما فان,negative,1
Facebook,Pannes et coupures générales,لا وجود لشبكة idoom 4g وحتى الشريحة لا تعمل,negative,1
Facebook,Pannes et coupures générales,مازال المشكل,negative,1
Facebook,Pannes et coupures générales,مشكل في الجيل الرابع مغضم الرواتل متوقفة,negative,1
Facebook,Pannes et coupures générales,مرجعتش,negative,1
Facebook,Pannes et coupures générales,"جبتوهالنا مع الامتحانات الجامعية خلصتها الثلاثاء وانقطع الاتصال البارح مساءا يرجى الرد وارجاع الاتصال في أقرب وقت مع تعويضات وشكرا  ",negative,1
Facebook,Pannes et coupures générales,مكانش كونكسيو,negative,1
Facebook,Pannes et coupures générales,مزال ما ترجع ,negative,1
Facebook,Pannes et coupures générales,Mkanch,negative,1
Facebook,Pannes et coupures générales,مزال اللحد الآن مقطوعة,negative,1
Facebook,Pannes et coupures générales,my idom ...حابس,negative,1
Facebook,Pannes et coupures générales,4g مزال مكانش,negative,1
Facebook,Pannes et coupures générales,مكانش الريزو خلاص في المودام والنقطة حمراء مفهمناش,negative,1
Facebook,Pannes et coupures générales,مازالت حمراء مودام LTE,negative,1
Facebook,Pannes et coupures générales,ال 4G لا خبر,negative,1
Facebook,Pannes et coupures générales,توقف كلي لشبكة 4G,negative,1
Facebook,Pannes et coupures générales,4cحمراء إلى غاية 22.00 ليلا,negative,1
Facebook,Pannes et coupures générales,Ma Kayn welo m lberh 4 majatch,negative,1
Facebook,Pannes et coupures générales,سرقو الكابل و رانا في السمانة نسناو ما خدموهش في بلدية الحجار ولاية عنابة و انتم ابقاو تتمنـ*ـيكو بينا,negative,1
Facebook,Pannes et coupures générales,ياو ال4G راها حابسة,negative,1
Facebook,Pannes et coupures générales,اطلقونا 4G وجوهكم صحاح,negative,1
Instagram,Pannes et coupures générales,الاشارة لاتوجد من البارح لامبا الحمرة شاعلة وريزو مكانش مودام 4g LtE,negative,1
Instagram,Pannes et coupures générales,رجعو كوناكسيو,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر ردولنا الانترنت 4g,negative,1
Facebook,Pannes et coupures générales,بصح مش لقطة تكوبيو لكونيكسيو يومين رجعولنا 4G اخويا وفكونا من لعب سامط,negative,1
Facebook,Pannes et coupures générales,شعب كامل يشكي على الانترنت مكانش مودام مكانش و زيد كاين لي قطعتو عليهم 4g,negative,1
Facebook,Pannes et coupures générales,اطلقونا 4g ومن بعد نحكو,negative,1
Facebook,Pannes et coupures générales,كونيكسون مكانش 4G من البارح,negative,1
Facebook,Pannes et coupures générales,وال 4g كيفاه؟!,interrogative,1
Facebook,Pannes et coupures générales,يا ترجعولنا الكونكسيو 4g يا نديرو حملة مقاطعة لجميع خدماتكم ومنتجاتكم,negative,1
Facebook,Pannes et coupures générales,ديرونا حل لمشكل مودام ايدوم B310 رانا في يومين بلا كونكسيو,negative,1
Facebook,Pannes et coupures générales,اطلقونا الكونكسيو في المودام لقديم 4جياطلقونا الكونكسيو في المودام لقديم 4جي,negative,1
Facebook,Pannes et coupures générales,المودم القديم هواوي B310رهو متوقف الحل كيفش رنا مخلصين درهم,negative,1
Facebook,Pannes et coupures générales,الكونكسيو 4g مكانش郎,negative,1
Facebook,Pannes et coupures générales,راح بشار راحت معاه كونيكسيو 4g ...ياويلكم .....,negative,1
Facebook,Pannes et coupures générales,ايبالي جماعة الاتصالات ماهمش فاهمين أصلا وينو المشكل فال 4g ,negative,1
Facebook,Pannes et coupures générales,اخدمولنا 4G اا,negative,1
Facebook,Pannes et coupures générales,الكونيكسيو فلي مودام 4g القدم من البارح ما كانش...الى غاية دروك...راها قريب 11سا نتاع الليل...ازال في صيانة ولا واش....,negative,1
Facebook,Pannes et coupures générales,4g رجعونا,negative,1
Facebook,Pannes et coupures générales,رانا فاليوم التروازيتم بلا كونيكيسيون ,negative,1
Facebook,Pannes et coupures générales,رجعولنا 4g,negative,1
Facebook,Pannes et coupures générales,قاعدين يستفزوا فالشعب بمنشوراتهم يحوسوا علـّۓ خلاها,negative,1
Facebook,Pannes et coupures générales,#4g_lte,negative,1
Facebook,Pannes et coupures générales,وكيفش ... الخميس والجمعة 48 ساعة والكونيكسيون مقطوعة في مودام 4G ,negative,1
Facebook,Pannes et coupures générales,ممكن تفسير انقطاع 4 g يومين متتاليين و شكون يعوضلنا,negative,1
Facebook,Pannes et coupures générales,رجعو كونيكسيو 4G,negative,1
Facebook,Pannes et coupures générales,رجعولنا كونيكسيو 4g,negative,1
Facebook,Pannes et coupures générales,تطبيق مي ايدوم نتوقف مند مدة,negative,1
Facebook,Pannes et coupures générales,حي عطوي صالح بدون انترنات منذ اكثر من 10 ايام,negative,1
Facebook,Pannes et coupures générales,ياو شوفو الموقع و التطبيق راه حابس My idoom,negative,1
Twitter,Pannes et coupures générales,مانيش نقدر ندخل لفضاء الزبون,negative,1
Facebook,Pannes et coupures générales,فضاء الزبون وتطبيق ما ايدوم خارج الخدمة,negative,1
Facebook,Pannes et coupures générales,يوجد مشكل و هو عدم الولوج إلى فظاء الزبون و My idoom . هل من توضيح ؟,interrogative,1
Facebook,Pannes et coupures générales,تطبيق My Idoom وخدمة الزبائن على صفحة الإنترنيت خارج الخدمة لزبائن Fibre Optic .,negative,1
Facebook,Pannes et coupures générales,Tahab Taha فضاء الزبون عندو اكثر من 15 يوم لا يعمل,negative,1
Facebook,Pannes et coupures générales,"و علاه تطبيق my idoom ماهوش يفتح كامل ماقدرت نخلص كونكسيو ماقدرت نشوف وقتاه تخلص ما والو ، في وقت صح خربتوها ",negative,1
Facebook,Pannes et coupures générales,ما ايدوم لا يعمل ماالحل,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر خلصت انترنت ب بريدي موب ومجاتش انترنت ودراهم نقصو هذا احتيال,negative,1
Facebook,Pannes et coupures générales,لكن، عندي إنشغالين فق-صيانة منصة الدفع الإلكتروني (My idoom )التطبيق متوقف كلياً في ios و android:,negative,1
Facebook,Pannes et coupures générales,L'application My idoom ne fonctionne pas Depuis la dernière mise à jour,negative,1
Facebook,Pannes et coupures générales,في صفحة اتصالات الجزائر فضاء الزبون غير شغال,negative,1
Facebook,Pannes et coupures générales,هل بإمكانكم التوضيح حول عدم القدرة على الدخول الى فضاء الزبون من فضلكم؟؟؟؟,interrogative,1
Facebook,Pannes et coupures générales,تطبيق my idoom وخدمة فضاء الزبون متوقف ؟؟,interrogative,1
Facebook,Pannes et coupures générales,même mon compte je ne peu pas l'ouvre.,negative,1
Facebook,Pannes et coupures générales,ماكان والو في بوجليدة 160 مسكن بوزور من البارح شوفونا المشكل,negative,1
Facebook,Pannes et coupures générales,راها الإشارة حمراااء يهديكم ربي,negative,1
Instagram,Pannes et coupures générales,"الشعب كل راه نفس المشكل المودام 4Gb310 لا توجد اشارة فيه فهمونا واش هو السبب .....تعليق لي يحطوه تردوا عليهم.""يمكنكم طرح انشغالاتكم فيما يخص خدمة الجيل الرابع عبر الرسائل الخاصة للصفحة مع ارفاق كل المعلومات الضرورية شكرا لتفهمكم..",negative,1
Facebook,Pannes et coupures générales,تطبيق my idoom ماهوش يخدم !,negative,1
Facebook,Pannes et coupures générales,تطبيق my adoom متوقف كفاه معاه ,negative,1
Facebook,Pannes et coupures générales,تطبيق my idoom لا يعمل منذ مدة,negative,1
Facebook,Pannes et coupures générales,لمااذ التطبيقmy idoom لا يعمل,negative,1
Instagram,Pannes et coupures générales,My idoom marahach tekhdm,negative,1
Facebook,Pannes et coupures générales,Segmou site marahoch yekhdm,negative,1
Facebook,Pannes et coupures générales,"موقع ""فضاء الزبون"" لا يعمل منذ اسابيع",negative,1
Facebook,Pannes et coupures générales,علاش التطبيق My Idoom مراهش يخدم عندو قريب 3 اشهر وهو معطل,interrogative,1
Facebook,Pannes et coupures générales,فضاء الزبون سواء التطبيق او المتصفح لا يشتغل ؟!,interrogative,1
Facebook,Pannes et coupures générales,تطبيق my idoom محبش يمشي,negative,1
Facebook,Pannes et coupures générales,تطبيق my doom لا يعمل ,negative,1
Facebook,Pannes et coupures générales,الشبكة 4Gعندها3 أيام لا توجد في دائرة حد الصحاري ولاية عين وسارة المنتدبة رجاء التدخل وحل المشكلة,negative,1
Facebook,Pannes et coupures générales,الناس تهدر على الفيبر أوبتيك و حنا في حد الصحاري ولاية الجلفة نهدرو على شبكة مودام 4g المتوقفة لأكثر من يومين.,negative,1
Facebook,Pannes et coupures générales,حد الصحاري شبكة الإنترنت في مودام 4g لاتصالات الجزائر منذ ليلة أول أمس منقطعة على مسؤولي اتصالات الجزائر حل المشكلة في أقرب وقت.,negative,1
Facebook,Pannes et coupures générales,"حد الصحاريشبكة الإنترنت في مودام 4g لاتصالات الجزائر منذ ليلة أول أمس منقطعة على مسؤولي اتصالات الجزائر حل المشكلة في أقرب وقت. ",negative,1
Facebook,Pannes et coupures générales,لا توجد تغطية في دائرة حد الصحاري,negative,1
Facebook,Pannes et coupures générales,مدينة حد الصحاري ولاية الجلفة * شبكة اتصالات الجزائر متوقفة من اكثر من 3 ايام * رغم اتصالنا وتقديم شكوى * لا مجيب,negative,1
Facebook,Pannes et coupures générales,مدينتا * حد الصحاري بولاية الجلفة * 4g متوقفة منذ ايام للمرة الثانية خلال شهر * اما خدمة ايدوم فيبر فهذا حلم * مشروع متوقف و مس بعض الاحياء فقط,negative,1
Facebook,Pannes et coupures générales,لا توجد تغطية في دائرة حد الصحاري منذ 20 يوم,negative,1
Facebook,Pannes et coupures générales,عبدالقادر مريخي دائرة حد الصحاري ؟,off-topic,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر في حد الصحاري متوقفة * ومست جزء قليل من المدينة *وفيه احياء لم تشملها,negative,1
Facebook,Pannes et coupures générales,مشروع متوقف في مدينتا * حد الصحاري ولاية الجلفة * حتى 4G معطلة منذ ايام *,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر انقطاع ال 4G هو على مستوى مدينة حد الصحاري,negative,1
Facebook,Pannes et coupures générales,دائرة حد الصحاري ولاية الجلفة لا توجد تغطية 4G رانا في شهر قدمنا شكاوي بدون حل المشكلة ها شوفو كيفاش ديرونا,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر يا هشام نحن في دائرة حد الصحاري ولاية الجلفة خدمة الجيل الرابع مقطوعة منذ تقريبا شهر و وكالتكم لا تسمع ندائنا لتحل المشكل,negative,1
Facebook,Pannes et coupures générales,سلام ... تدفق '' 4G عندنا بطيئ جدا سواء اشتركت ب 150 الف و 350 الف ... الرجاء حل هذه المشكلة ... حد الصحاري - الجلفة ...,negative,1
Facebook,Pannes et coupures générales,تغطية ضعيفة * انترنات لا تسطيع ان تتصفح بها / تقطعات متواصلة اثناء المباريات- من المساء حتى منتصف الليل * اانترنات ال 4ج * في حد الصحاري ولاية الجلفة سرعتها اقل من 100 كيلو بايت,negative,1
Facebook,Pannes et coupures générales,"Merci algerie telecom pas de connexion depuis 2jours au niveau de ouled fayet réclamation sans suite donc ni match ni rien ",positive,1
Facebook,Pannes et coupures générales,Pour algerie Télécom de Ouled fayet rien ne va. Coupure de câble téléphonique sans aviser les citoyens depuis le 04décembre alors pas de téléphone et pas d'Internet jusqu'à présent (23/01/2024),negative,1
Linkedin,Pannes et coupures générales,,negative,1
Facebook,Pannes et coupures générales,"2 jours sans internet ,je voudrais le numéro du service client Actel ouled Fayet svp.",negative,1
Facebook,Pannes et coupures générales,,negative,1
Facebook,Pannes et coupures générales,"Y'a pas d'internet à Ouled Fayet aujourd'hui , pourquoi ???",interrogative,1
Facebook,Pannes et coupures générales,Ya pas d'internet à ouled fayet city 64 logements pout tout la cité,negative,1
Facebook,Pannes et coupures générales,Yaw wsh raho sari f ouled fayet tado les réclamations sans réponse wsh raho sari,negative,1
Facebook,Pannes et coupures générales,"Bonjour je tiens a signaler la situation déplorable de notre connexion fibre, chaque week-end ya plus d’internet et le voyant LOS sur le modem tourne en rouge, c’est pratiquement chaque week-end, on a essayé de communiquer avec l’actel d’ouled fayet en vain, plus au désagrément de ne pas avoir la connexion pendant le week-end on ne nous voit pas rembourser",negative,1
Facebook,Pannes et coupures générales,مودام محبش يمشي,negative,1
Facebook,Pannes et coupures générales,الانترنات متوقفة من يوم امس و راني مكتيفي من 5 ايام؟,interrogative,1
Facebook,Pannes et coupures générales,اربع ايام عطب متواصل مع بيان واحداليس من الواجب ان يكون اعلامنا يوميا بالمستجدات عوض ان تصمتو صمت القبور,negative,1
Facebook,Pannes et coupures générales,بغيت نفليكسي انترنت مكانش الاتصال ارجوا حل المشكلة,negative,1
Facebook,Pannes et coupures générales,الموقع لا يعمل,negative,1
Facebook,Pannes et coupures générales,الروابط لا تعمل كما المتوقع,negative,1
Facebook,Pannes et coupures générales,غير متاح,negative,1
Facebook,Pannes et coupures générales,الرابط لا يعمل,negative,1
Facebook,Pannes et coupures générales,نعيط 1500 ما تخدمش .الروابط ما يخدموش التطبيقات ما يخدموش .؟؟؟ .,negative,1
Facebook,Pannes et coupures générales,رانا بلا انترنات,negative,1
Facebook,Pannes et coupures générales,رجعت ولا مازال ؟؟,interrogative,1
Facebook,Pannes et coupures générales,وقت التهنئة اخدمو سيت خلونا من تمسخير رانا نخدمو بيها,negative,1
Facebook,Pannes et coupures générales,خدمة فضاء الزبون لا تعمل ...هل المشكل عام ام هو خاص بي انا فقط ؟؟؟,interrogative,1
Facebook,Pannes et coupures générales,روابط اعادة التعبئة متوقفة,negative,1
Facebook,Pannes et coupures générales,1500 مهيش تمشي لا هي لا الرابط بلا متريبونديلي بيه,negative,1
Facebook,Pannes et coupures générales,قد قمت بعملية الدفع الالكتروني عبر بريد موبي وتقول معطل ولكنها حذفت المبلغ من رصيدي أود إجابة منكم وإطلاق الانترنات أو اعادة المبلغ حتى تصلحو اموركم,negative,1
Facebook,Pannes et coupures générales,سرقولنا كابل تع لحومة و نتوما واش ڨعدين ديرو ؟,negative,1
Facebook,Pannes et coupures générales,وقتاش يصلحوا المشكل ؟,interrogative,1
Facebook,Pannes et coupures générales,رحمة على والديكم راها مقطوعة من لبارح شوفولنا حل,negative,1
Facebook,Pannes et coupures générales,ديرونا حل من فضلكم باه نشرجيو المودام ولا كم المدة لتصليح العطب,interrogative,1
Facebook,Pannes et coupures générales,رجعولنا الكونكسيون 沈,negative,1
Facebook,Pannes et coupures générales,كاين بروبلام فلموقع فضاء الزبون مراهش يمشي مام كي نعيط 1500 مراهش يجيني الرد الألي,negative,1
Facebook,Pannes et coupures générales,"خدمات جد جد جد جد سيئة  / 1500 لا يعملانترنت دايرة كيفكم تحسب راني نطلب عليكم  / ",negative,1
Facebook,Pannes et coupures générales,"تطبيق اتصالات الجزائر متوقف حتى الاتصال ب 1500 غير ممكن ",negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر rigelou 1500 barekaw mate3ayou fina,negative,1
Facebook,Pannes et coupures générales,بعد عناء 4 سوايع باش رجعتو رقم 1500 يمشي مزبله والله 冷,negative,1
Facebook,Pannes et coupures générales,On peut même pas recharger une carte tout vos services rechargement son off (1500/site/application) régler au moins ça,negative,1
Facebook,Pannes et coupures générales,1500 pour recharger internet ne passe pas aussi epaiement et myidom,negative,1
Facebook,Pannes et coupures générales,كاين مشكل في رقم الخط 1500,negative,1
Facebook,Pannes et coupures générales,Khoty li rahi tmchi 3ando 1500 yji prv rabi yhfadkom 梁,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر حلونا مشكل 1500 رانا نعيطو ألف مرة ماتفوتش لابال وتقولونا اتصالات الجزائر في خدمتكم واش من خدمة يرحم والديكم ,negative,1
Facebook,Pannes et coupures générales,وشبيه الرقم 1500 مايمشيش,negative,1
Facebook,Pannes et coupures générales,الاتصال ب 1500 غير ممكن ؟؟,interrogative,1
Facebook,Pannes et coupures générales,لماذا الرقم 1500 والتطبيق لا يعملان,interrogative,1
Facebook,Pannes et coupures générales,موقع الدفع متوقف و حتى الاتصال ب 1500 غير ممكن,negative,1
Facebook,Pannes et coupures générales,1500 لخدمة الزبائن لا يعمل و موقع my idoom فضاء زبون لا يعمل ياك رانا في زمن التطور والتكنولوجيا تخلص الاشتراك عن بعد وتفعل التعبئة المؤقتة في أي وقت ولكن اليوم شفنا العكس تمام,negative,1
Facebook,Pannes et coupures générales,1500 ,negative,1
Facebook,Pannes et coupures générales,صلحو الخط تاعكم 1500 لا يعمل و مام الموقع تاعكم my idoom راني من قبيل نجرب عييت نعيط ف رقم ولا ندخل للموقع,negative,1
Facebook,Pannes et coupures générales,رقم 1500 لا يعمل و موقع my idoom لا يعمل ماقدرتش ندخل ندير تعبئة مؤقتة,negative,1
Facebook,Pannes et coupures générales,لي حاكم الموقع تاعكم 1500 باين من خريجي جامعة أوكسفود ولا هارفارد,negative,1
Facebook,Pannes et coupures générales,يا ادمين تاع هاذ الصفحة علاه ماتروحش تشكم وتطلڨولنا تطبيق 1500 خلونا نآكتيفو ..,negative,1
Facebook,Pannes et coupures générales,يا طحاحنة ها سيدي خلصت انترنت غدوا جمعة شريت كارتة لا 1500 تمشي لا موقع يمشي لا تطبيق يمشي يا المر خس,negative,1
Facebook,Pannes et coupures générales,واشبيها 1500مكانش كيف نديرو درك نقعدو هكا بلا انترنت تعيو مزالكم متخلفين أشواط,negative,1
Facebook,Pannes et coupures générales,طلقولنا 1500 ناكتيفو هضعتونا في هذا رمضان ووقت لي يريح واحد يحب يتفرج تقطعوهالو هاو لياه,negative,1
Facebook,Pannes et coupures générales,انا و اصدقائي نواجه مشكل في الدخول لفضاء الزبائن و الاتصال ب 1500 للتعبئة الاحتياطية,negative,1
Facebook,Pannes et coupures générales,1500 rah 7abss !! Wsh kayn,negative,1
Facebook,Pannes et coupures générales,واش هذااا علاه علاه ولا تطبيق يمشي حتى الاتصال ب 1500 ما يمشيش عيب عليكم.والله ربي وكيلكم في هاذ لعواشير بارسكو راكم تلعبو بناس و تتمسخرو,negative,1
Facebook,Pannes et coupures générales,وشمن اوقات سقمونا 1500 باش نكتيفو adsl لوكان. كاين منافس. نتاعكم منحلبكمش قاع,negative,1
Facebook,Pannes et coupures générales,السلام عليكم ورحمة الله وبركاته كاين مشكل في التعبئة عن طريق 1500 عندنا يومين بلا انترنيت اصلحوا الخلل بارك الله فيكم,negative,1
Facebook,Pannes et coupures générales,توجد مشكلة منذ الأمس لم يتمكن التواصل بالرقم 1500 من أجل التعبئة 郎,negative,1
Facebook,Pannes et coupures générales,البارح حبيت ناكتيفي السيت مغلوق و1500متوقف الله يصفرلكم الوجه,negative,1
Facebook,Pannes et coupures générales,من امس نتاصلو بالرقم 1500 للتعبئة ووالو معطل يعني ماشفتو حتى تعليق باش تصلحوه !,negative,1
Facebook,Pannes et coupures générales,Il y a un problème de paiement svp réglez ce problème on peut pas appeler le 1500,negative,1
Facebook,Pannes et coupures générales,هل عرض تعبئة idoom 4G بقيمة 1500دج مزال قائم ومتى أخر أجل,negative,1
Facebook,Pannes et coupures générales,خلونا ندخلو كارطا الله لا تربحكم الى يوم الدين. الرقم 1500 حابس يا الحابسين,negative,1
Facebook,Pannes et coupures générales,"votre application my idoom et le site l'espace clients marche pas meme le service 1500 sur le fixe marche pas ",negative,1
Facebook,Pannes et coupures générales,القوة الضاربة رقم 1500 مغلق في يومين ومكان لا تصريح لا بيان قمة الانحطاط و سوء التسيير تقييم 0 وبزاف عليكم,negative,1
Facebook,Pannes et coupures générales,الرقم 1500 متوقف ?,interrogative,1
Facebook,Pannes et coupures générales,1500 ميمشيش حل كيفا,interrogative,1
