Réseau Social,Class,Commentaire client,category,urgent
Facebook,Réclamation service,كيف نروحو يقلولنا لازم تكون شرطي او عسكري او واحد من العائلة منهم للاستفادة من التخفيض مع انو غير مذكور في منشوركم !؟؟ و ان كان هدا صحيح كيف يعني هما يستفيدو و احنا لا !!! ؟؟؟,negative,1
Facebook,Réclamation service,عندكم مشكل في منصة m'y idoom لعمليات الدفع الالكترونية ؟,negative,1
Facebook,Réclamation service,My idoom et espace client depuis le 09/12/24 inaccessible !!!??????,negative,1
Facebook,Réclamation service,علاش مراهش يخدم,interrogative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر عندي 4جي رزو تاعو ناقص ل م طلعت لسطح منزل,negative,1
Facebook,Réclamation service,Y'a une chute de débit incroyable,negative,0
Facebook,Réclamation service,ماي ايدوم لا يعمل,negative,1
Facebook,Réclamation service,اودي ريقلوا كونكسيون و فضاء الزبون دخلت درت الشكوى من تم رجع منقدرش ندخل ليه,negative,1
Facebook,Réclamation service,20ميجا توصلني 13 و اليوم راهي في نهارين 3ميجا يعني من السيء الى الاسوء,negative,1
Facebook,Réclamation service,لاكونيكسيون راهي ضعيفة هاذ الايام فهمونا علاش من فضلكم,negative,0
Facebook,Réclamation service,"My idoom est pratiquement tout le temps en dérangement, c'est anormal...",negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر راني عارف لكن مزال مكلوهاش مالقري نص عندو ونصف راه عام مرجعوش كملوه,negative,0
Facebook,Réclamation service,فضاء الزبون منذ التحديث الأخير لايعمل الرجاء إصلاح الخلل,negative,1
Facebook,Réclamation service,. الايميل yahoo لي كنت فاتح به الكونط نتاع اتصالات الجزائر تم حدفه من قبل yahoo وضرك كي نبغي ندخل للإطلاع على كم بقي لي من الأيام في انترنت يقولو لي لقد بعثنا لك في الايميل رمز ولكن الايميل تم حدفه ولا أستطيع الدخول اعطوني الحل اتصلت عشرات المرات و قدمت الشكاوي لمصلحة الزبائن ولكن كل مرة يقولوا لي درك نعالجوا الأمر راها اكثر من 11الشهر ولا حياة لمن تنادي المشكل انه من اختصاصكم ألقى الحل,interrogative,1
Facebook,Réclamation service,راسلت بريد صفحتكم وتم الابلاغ عن شكوى قدمتها ولكن لا حياة لمن تنادي عندي شهر لي خلصت اشتراك adsl. وانا زبون جديد ولحد الساعة لا يوجد انترنيت وبالمقابل هناك الهاتف قيل انهم سوف يغيرون بوزيسيون ولكن واحد لم يأتي للاصلاح,negative,1
Facebook,Réclamation service,و لي شارجا من الأنترنت كما راكم تقولو وراحت دراهم والاشتراك مكانش والشكوى مجابتش نتيجة وش يدير,negative,0
Facebook,Réclamation service,لم يتحسن اي شئ معاناة قوق معاناة,negative,0
Facebook,Réclamation service,نعلم مصالح الشركة ان الانترنت B310 قبل هذا اليوم كان التدفق لا بأس به و الخدمة نوعا ما مقبولة الٱن يا أخي إنها كارثة ولا نصلح أبدا ما الحل وإلى متى تبقى هكذا؟ الجواب من فضلك.,negative,0
Facebook,Réclamation service,تطبيق my idoom لا يعمل موهو السبب,negative,1
Facebook,Réclamation service,راني من عامين نستعمل بريدي موب نسلك اشتراك نتاع شهر كنت تزيدولي يامات لكن راني في مدة مكانش بونيس ايام هدية,negative,1
Facebook,Réclamation service,وين راه bonus ني نخلص غير بها حاجة ماكان ني انترنت ني والو,negative,0
Facebook,Réclamation service,وين راه البونيص خلصت بريدي كوب مكان حتى بونيص,negative,0
Facebook,Réclamation service,Cela fait 2ans que je paye enligne eccp je n'est jamais reçu le moindre bonus...... لا بونيس ولهم يحزنون,negative,0
Facebook,Réclamation service,عالجولنا مشكل انترنت 4G من فضلكم,negative,0
Facebook,Réclamation service,ADSL ماكان نطمعو بالفيبر,negative,0
Facebook,Réclamation service,مايخدموش راهم مهبلينا عندي من شهر نوفمبر لم يربطوا منزلي بشبكة برغم من دفع مستحقات الإشتراك وعند استفسار كل يوم يتمسخرو بينا هبلونا مراهمش يخدمو خدمتهم Algérie Télécom - إتصالات الجزائر,negative,1
Facebook,Réclamation service,الموقع مغلق,negative,0
Facebook,Réclamation service,Neė Douu ماهوش يمشيلك اختي درك ؟ انا من لبارح مالغري ماعنديش اربع ايام ملي فليكسينا فيه,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر أني بعتلكم فالخاص مريبونديتوش,negative,0
Facebook,Réclamation service,المشكل الانترنت ثقيلة هذا هو الإشكال,negative,0
Facebook,Réclamation service,Règlo problème de connexion ça fait 3 jours rahi t3ayi,negative,0
Facebook,Réclamation service,لعندهم 4g lte حاصلين في 120 كيلوبايت و انت يا الأخ تهدر علي la twin box,negative,0
Facebook,Réclamation service,خاصة ايدوم 4جي رانا نمشو ب 0.54 تقريبا طوال اليوم ومرات تصل 0.88 ميڨا بانتلي كما نقولو بالزيرو تع جيزي ولا موبيليس,negative,1
Facebook,Réclamation service,للاسف انترنت تاعكم ضعيف خدمة ماتصلح,negative,0
Facebook,Réclamation service,ياو مودام مكانش في وكالة يا اخي القو لنا حل مودام الياف بصرية لا يوجد,negative,1
Instagram,Réclamation service,3andi 1ans w ana nTesti atlgoha tji yar7am chwabin,negative,0
Facebook,Réclamation service,مازاال كاين المشكل فالدفع و المشكل فالتطبيق,negative,1
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر rah kayn problème f paiement en ligne tjrs,negative,1
Facebook,Réclamation service,"On peut pas accéder à"" espace client """,negative,1
Facebook,Réclamation service,صفر خدمات طلبت أنترنت ثابتة ولحد الآن لا يوجد أي رد رسمي أو خدمة,negative,1
Facebook,Réclamation service,يرحم لوالدين غير ريقليونا الانترنت شحال من مرة ندير شكوى بدون فائدة وماتقليش ابعث رقم للخاص لأني بعثتلكم وشحال من مرة ومازالت دار لقمان على حالها راهي تروح على الأقل اكثر من 15 مرة في الساعة,negative,1
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر اني بعتلكم المعلومات من فضلكم عالجولنا المشكل,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر الخاص من فضلك,off-topic,0
Facebook,Réclamation service,عندي شهر ركبتولنا مودام و ماكاش انترنت .. حي دكاكنة,negative,1
Facebook,Réclamation service,التدفق في مودام 4ج كارثة راسلناكم الف خطرة ولا حياة لمن تنادي,negative,0
Facebook,Réclamation service,لم استطع التواصل مع الخاص تدفق الانترنت عندي لا يتعدى 2 ميغا بيت منذ ايااام,negative,1
Facebook,Réclamation service,الرجاء الرد في الخاص بعتلكم جميع المعلومات باه تعالجولنا المشكل مودام 4G,negative,0
Facebook,Réclamation service,راهي ثقيلة بزاف الفيبر هدو الايام تقريبا مكاش,negative,1
Facebook,Réclamation service,انا عندي شكوى فضاء الزبون ماشي خدام والرقم الشكاوي ماشي خدام ,negative,0
Facebook,Réclamation service,lenteur et perte de paquet aujourdui pour quoi ? 18/12/2024 a 20h fbre optique,interrogative,0
Facebook,Réclamation service,انترنت كارثة مخلص 2400 دج و ديبي 0,negative,0
Instagram,Réclamation service,شارجيت مرتين بذهبية 1500  ولم يصلني,negative,0
Facebook,Réclamation service,يعني المشكل طلعولي ديبي من 20 ميغا إلا 200 ميغا بدون ان اطلب ذالك ولما رحت وكالة عين البنيان قاتلي عاملة ما عندي ما نديرلك سيستام هكذا قالتلي واحد لعام ولا كثر باش يبدلوهملك و درت طلب خطي كيف كيف إلا يومنا هذا لا حياة لمن تنادى,negative,1
Facebook,Réclamation service,سامحوني هاد لافيبر مخرجتش عليا صباح تكون مليحة تلحق لعشية تولي زبل حشاكم,negative,0
Facebook,Réclamation service,متى يتم النضر في مشكلتي ؟ منذ أسبوعين لا أستطيع الدخول إلى فضاء الزبون لا يعمل في الكمبيوتر و لا في التطبيق,negative,1
Facebook,Réclamation service,طلعت débit مزال ما طلعش ما هو السبب؟!,interrogative,0
Facebook,Réclamation service,من فضلكم هل ايدوم فيبر في الليل يولي تقيل بزاف مفهمتش علاش عندي 15 mega,negative,0
Facebook,Réclamation service,شبكة 4G رديئة 10 أيام والمودام أحمر ما فهمتش كيفاش راكم تخدمو وما تردوش على اتصالات الزبائن راكم مدايرين فينا مزية واقيلا,negative,1
Facebook,Réclamation service,تع هف برك رانا نعانو من تقطعات الانترنيت,negative,0
Facebook,Réclamation service,راهي عندها اسبوع وهي كارثة تدفق ميلحقش 5ميقا اتصلات الجزائر والكل يتألم,negative,1
Facebook,Réclamation service,عيب عليكم نخلصو الاشتراك و الكونيكسيون مكاش توكلو لحرام اتصالات انتم والصفر كيف كيف,negative,0
Facebook,Réclamation service,فضاء الزبون 14يوم لايعمل,negative,1
Facebook,Réclamation service,اتصلات الجزائر ربي يهديكم ديرولي الحال عندي مشاكل في اديسال فاكس هاتف ماعطل درنجمو نهار الثلاثاء صنعوها عاودت حبست ضرك كيفاه هدا ماهي خطرا ماهي زاوج,negative,1
Facebook,Réclamation service,خدمة ايدوم رديئة جداً,negative,0
Facebook,Réclamation service,تطبيق my idom متوقف عندي منذ مدة ماالسبب؟!,negative,1
Facebook,Réclamation service,لما لا يتم أخد بعين الاعتبار رسائل بريد صفحتكم,negative,0
Facebook,Réclamation service,كونيكسيو 4ج كارثة راسلناكم الف خطرة ولا حياة لمن تنادي المعلومات تاعي كامل راهم في بريد الصفحة تاعكم,negative,0
Facebook,Réclamation service,بدلنا للفيبر و خلصنا بالذهبية و مكاش Bonus ؟!,interrogative,0
Facebook,Réclamation service,علاه هذه التناقضات.ديرو في العروض لي بقالها 10 أيام و المودام لحد الساعة ما كانش,negative,0
Facebook,Réclamation service,"اشتراك 15 ميڨا وانا مزلت نعاني من دايرين العرض الترويجي للفيبرADSL ",negative,0
Facebook,Réclamation service,واش من تدفق عالي . الانترنت راهي ما تلحق 2 ميغا بكسال اليوم صباحا,negative,0
Facebook,Réclamation service,مودام 4G كارثة منذ الانقطاع لي دام يومين وحنا نعانوا من ضعف التدفق وخاصة كثرة يطفى ويشعل وحدوا واحيانا يبقى منطفئ حتى تعاود تشغلوا يدويا ,negative,0
Facebook,Réclamation service,"Espace client ne fonctionne pas bien, je n'arrive pas a payer mes factures",negative,0
Facebook,Réclamation service,واش من خدمات الأنترنت و حاصلين معاها ..,negative,0
Facebook,Réclamation service,هبلتونا بالانقطاعات و تروح عندهم تشكي يقولك الخلل من عندك في الدار,negative,0
Facebook,Réclamation service,"مشكل هدا من بكري وزاد هاد اليامات ميت قاعفالدار الاخرين يقعدو يتفرجو فالتلفون بلا فايدة المودام 4g كونكسيو فيه ميتة ولا كان كونكتا واحد ",negative,0
Facebook,Réclamation service,"بلدية القصر بجاية ، اشغال الالياف متوقفة ، ال adsl متوقفة راني في ثلاثة اشهر ملي عملت demande , و ماكاين والو ، يا اتصالات الجزائر رانا في 2025 .",negative,1
Facebook,Réclamation service,السلام عليكم ...خطي لم ورقم الهاتف لم يظهر لدى مصالحكم التقنية من شهر ماي الى يومنا هذا ..بالرغم من تقديم عدة شكاوي ..بدون اي إعتبار ....افيدوني من فضلكم,negative,1
Facebook,Réclamation service,Le quartier où j’habite n’ai pas connecté,negative,1
Facebook,Réclamation service,والله عيب إن الإنسان يتعب من معملاتكم.رسالتكم في ميسانجر ، كذالك بدون جدوىراني في 4 أيام وأنا أطالب بتعديل .,negative,1
Facebook,Réclamation service,راني في عام نقارع وماكان والو,negative,0
Facebook,Réclamation service,قمت بالدفع الإلكتروني Dahabia بتاريخ 13/12/2024 لم نتلقى الهدية Bonus لحد اليوم!,negative,0
Facebook,Réclamation service,حالو مشكل myidoom ما راهش يتفتح,negative,1
Facebook,Réclamation service,قمت بتعبئة إلكترونية للأنترنت  .يوم 16.12 .2024 ولا بونيس يذكر . أين المصداقية ؟!,negative,0
Facebook,Réclamation service,نخلص ونزيد ما نكونكتيش عندو سمانة والمودام أحمر شبكة رديئة جدا من هذا الشهر ما نزيدش نفليكسي في جدو,negative,1
Facebook,Réclamation service,Baridimob opération échoué mais 4000 da débite.?,interrogative,0
Facebook,Réclamation service,التطبيق my idoom مايخدمش وين المشكل,negative,0
Facebook,Réclamation service,عندي 2فواتير هاتف سلكت الاولى اخرجلي الروصي خالصة وسلاكت الثانية خرج الروصي خالصة بالصح كي رجعت الموقع ESPACE ECLEANENT لقيت واحدة منهم ما هيش خالصة رغم اني عندي الروصي تاعها خالصة,negative,0
Facebook,Réclamation service,فضاء الزبون عبر الخاص لا يعمل لا يتم الرد,negative,1
Facebook,Réclamation service,في قسنطينة امام المستشفى الجامعي راهي فايتة 8 اشهر مين جيتو وركبتو لعلبة تاع فيبر من تم ريحة تاعكم مكانش والطامة الكبرى لخيط تاع ادياسال راه فا ستة اشهر مسروق ,negative,1
Facebook,Réclamation service,تواصلنا معكم كما قلتم من اجل انقطاع الانترنت ولم تجيبو خدمة سيئة,negative,0
Instagram,Réclamation service,خلصت عندي سمانة ... وقتاه تجو ,negative,0
Facebook,Réclamation service,Application my idoom ne fonctionne pas,negative,0
Facebook,Réclamation service,"مكاش جودة الانترنت في الجزائر للاسف عندي فايبر 300 ميقا بصح كونكسيو ضعيفة و تكوبي كل نص ساعة ",negative,0
Linkedin,Réclamation service,"bonjour, vous contacte pour vous faire part de mon mécontentement par rapport à l'une de vos agence à Bordj el Kifan, accueil catastrophique, réactivité 0, nous demandons de réparer notre ligne, aucune réponse, par contre pour prendre le payement pour l'abonnement vous êtes les premiers à réagir.",negative,1
Facebook,Réclamation service,انضرو قليلا الى مشتركون في خدمة الجيل الرابع idom 4g نحن نعاني منذ اعوام و لم يصدر تحديث على سرعة تدفق الانترنت و لا حتى الأسعار هذا كله إنقطعات يومية رغم إلتقاط الإشارة جيدة جدا ام السرعة لا تتجاوز 500kbps و زادت هذه الايام بعد التحدثات التي قمتم بها من الاسواء الى الاسواء هذا الأمر غير مقبول و غير منطقي مقارنة مع خدمة ADSL و FIBRE ندفع مثلهم نفس السعر و في بعض العروض اكثر منهم مقابل خدمة ردئة و سيئة جدا لا اظن ان هناك شركة إتصلات في 2025 و في جميع أنحاء العالم حتى في البلدان المختلفة تتعامل بي سرعة 500kbps,negative,1
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر انا تان درت دموند ولكن الانترنت لا تووجد وذهبت ايضا اليهم لكن نفس المشكل ؟؟؟,negative,0
Facebook,Réclamation service,علاه متقولوش بلي العرض هادا لي عندهم fibre فل حي تاعهم انا سجل عندي 3 سنين فلعرض تاعكم او رانا نستناو وقتاش يدخلونا fibre,negative,0
Facebook,Réclamation service,عامين وأحنا مسروقين في الكابل وولى حياة لمن تنادي وانت تقولي عرض ترويجي و انا الان استعمل انترنت بيس اوريدو عبر الهاتف ويفي الى الكمبيوتر مسخره حتى 2025 خلي منافسين ادا شركة فيها عجز توصيل الانترنت,negative,1
Facebook,Réclamation service,للأسف رغم الاتصالات المتكرر في الخاص لكن لم يتم حل الاشكال,negative,0
Facebook,Réclamation service,ريبونديو فالخاص من فضلكم و عالجولنا المشكل,negative,0
Facebook,Réclamation service,وفرو غير لي مودام للشعب بركات عليكم,negative,0
Facebook,Réclamation service,مودام فيبر ولاية الجلفة غير متوفر منذ 5 أشهر,negative,1
Facebook,Réclamation service,خصني خيط تع نحاس adsl ملقيتش مين نشري 洛,negative,0
Facebook,Réclamation service,سلام عليكم شريت شريحة 4g alte من نهار الاحد حتي ليومنا هذا الشريحة مزال مغلوقة عيط شحال من مرة كل خطر ايقولولي علي 48 ساعة تنفتح بصح مكان والو,negative,0
Facebook,Réclamation service,أنقطعت 4 جي ولم تعد منذ مدة رغم انني ابلغت من طرفكم برسالة تخبرني بأنني سأعوض لكن لحد الساعة المودام لا يعمل، غم وجود أضواء عادي فما الحل,negative,1
Facebook,Réclamation service,يا ودي ريقلولنا الجيل الرابع رانا كرهنا,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر رجاءا حلو مشكل راني معاكم في الخاص مدة اسبوع وكل يوم سؤال نجاوب ونرسل معلومات تبقاو يومين باش تجاوبو,negative,1
Facebook,Réclamation service,الانترنت مودام 4ج كارثة راسلناكم الف خطرة ولا حياة لمن تنادي,negative,0
Facebook,Réclamation service,تطبيق ايدوم و فضاء على قوقل لا يعملان,negative,1
Facebook,Réclamation service,Ma réclamation est enregistrée au niveau des services du numéro 12 sous le numéro: 2411190000050637 restée sans suites: téléphone fixe et internet demeurent en dérangement. Salutations.,negative,1
Facebook,Réclamation service,الهاتف معطل منذو26-11-2024هل هناك تفسير في وسط البليدة,negative,1
Facebook,Réclamation service,قولولهم بلي لي كاري يخلص 2530 دج ماشي 500دج ومكاش شهر مجاني واذا غالط نروح نشتكي بالوكالة لي قاتلي هذا الكلام,negative,0
Facebook,Réclamation service,هذا العرض كي يبقى حتى 10000 سهة ضوئية ماتقدروش نبدلو ليه لانو مودام الفيبر مكااااااانش!,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر اريد معرفة حالة خطي راه متوقف,negative,0
Facebook,Réclamation service,لدي اشتراك 50ميغا ولكن عند قياس السرعة لا تتجاوز 11ميغا تقدم بشكوة ولكن للأسف لم يتم التكفل بإنشغالي,negative,0
Facebook,Réclamation service,تطبيق my idoom معطل منذ مدة,negative,1
Facebook,Réclamation service,ا عباد ربي اعدلو جد كونكسيو تعكم ادي تجي دقيقة و تروح تتمسخرو بينا نخلصو في باطل,negative,0
Facebook,Réclamation service,اطلڨولنا الريزو تاع 4gيرحم الوالدين رانا نعانو,negative,0
Facebook,Réclamation service,خصنا خدمات مشي خدمة تقطعات متكررة وانترنت رديئة لا حول ولا قوة إلا بالله العلي العظيم,negative,0
Facebook,Réclamation service,كلما قربت الأمطار منا كانت شبكتكم أبعد,negative,0
Facebook,Réclamation service,idom 4g راهي كارثة بكل المقاييس نخلصو فيها بطل,negative,0
Facebook,Réclamation service,جيل الرابع من يوم التحديث رهي ولات خردة,negative,0
Facebook,Réclamation service,علاش ما قدرتش ندخل في الموقع فضاء الزبائن حبيت نخلص ماراهوش يدخل الكونت ديالي,interrogative,0
Facebook,Réclamation service,خلل تقني منذ تاريخ تنصيب الخط 19 10 2024 إلى يومنا هذا دون تمكن مصالحكم التقنية من معالجة الخلل التقني,negative,0
Facebook,Réclamation service,بصح سمحلي يا الآدمين عندي مشكل فالخيط تاع adsl ريكلاميت عليه في 15 ديسمبر 2024 وها نحن اليوم 21 ديسمبر 2024 ولا أحد جاء .والله عندكم بعض الخدامين يسيئون لسمعتكم أكثر فأكثر علما أني أسكن في أقصى شمال برج بوعريريج وتابع لوكالة إتصالات الجزائر تاع دائرة جعافرة . والله العظيم الخدامين تاعكم اللي يخرجو يشوفو مشكال الناس والله يجب عليكم توقيفهم فورا .,negative,1
Facebook,Réclamation service,ديرولنا حل وبدلولنا لي مودام لقدام تاع الفيبر ميصلحوش,negative,0
Facebook,Réclamation service,درنا كامل الإجراآت بصح تقول رانا ساكنين في دولة وحداخرا ،ياو شوفو فينا رانا تبردينا,negative,0
Facebook,Réclamation service,يا اتصالات الجزائر حاسبو الخدامة تاعكم ماشي هنا تخلعو فينا بالعروض من بعد كي ندوموندي يقلك مكانش ويخليك تستنا شهر وما بان والو,negative,0
Facebook,Réclamation service,كي خدامة تاعكم يخدمو الكابل تاع ADSL المسروق لي ڨريب شهر و حنا نروحولهم يڨولولنا تيكنيسيا مكانش مبعد اهدرو على فيبر,negative,0
Facebook,Réclamation service,على اساس التغطية راهي تشمل كل المناطق ,negative,0
Facebook,Réclamation service,الشبكة رديئة جداً,negative,0
Facebook,Réclamation service,مادرتولنا والو أصحاب adsl promo. ,negative,0
Facebook,Réclamation service,تطبيق my idoom راه حابس عندي كاين خلل 樂,negative,1
Facebook,Réclamation service,موقع m'y idoom اختفاء الاسم و تاي خ انهاء الانترنت,negative,1
Facebook,Réclamation service,نفس المشكل بالرغم من اتباع الخطوااات,negative,0
Facebook,Réclamation service,البارح خلصت فيها و مالحقني والو يسر. قو في باطل و ياكلو دراهم الشعب,negative,0
Facebook,Réclamation service,Badro Mekkaoui انا تاني من بريكة جاو حفرو وراحو ما زادوش رجعو خلاص . لازم نروحو لعندهم نديرو احتجاج,negative,0
Facebook,Réclamation service,هناك مشكلة للدخول الى صفحة الزبون على موقعكم,negative,0
Facebook,Réclamation service,"سلام عليكم راني مخلص الفاتورة تاع الانترنت و فاتورة الهاتف مكانش عندي اتصال بالانترنت ريقلونا المشكل من ",negative,0
Facebook,Réclamation service,للمرة الألف ارجو منكم التكفل بمشكلة تعطل خطي الهاتفي بعد الشكاوي المتتالية في مصالحكم سئمنا من هذه الممارسات رغم المعاينة من مصالحكم التقنية لكن لحد الآن لا جديد Algérie Télécom - إتصالات الجزائر,negative,0
Facebook,Réclamation service,دخلناها و مطلقتوهاش كل يوم تقولولي اليوم,negative,1
Facebook,Réclamation service,لمشكل لباطة ملحقوهاش حدا دار مع لعلم كاينة وحدة بعيدة علية بوحد 100 ميترا,negative,0
Facebook,Réclamation service,رانا نستنا تطلقولي الكونيكسيون حرام عليكم,negative,0
Facebook,Réclamation service,"J’ai fait mon inscription à la fibre optique en agence via un formulaire papier, mais sur votre site, il est indiqué que je ne suis pas inscrit.Il reste seulement 9 jours avant la fin de la promotion à 500 DA, et je n’ai toujours pas été contacté.Pouvez-vous me dire quoi faire ?",interrogative,0
Instagram,Réclamation service,La fibre mkech w y9lk mzel 9jours w ykhls l'offre,negative,0
Facebook,Réclamation service,لا تصلح تدفق ضعيف جدا,negative,0
Facebook,Réclamation service,التدفق ضعيف جدا لا تصلح. الاسم 4G والحقيقة هي 2G,negative,0
Twitter,Réclamation service,تطبيق my idoom  غير شغال حتى في المتصفح لايمكن الدخول,negative,1
Facebook,Réclamation service,واشهر وانت تعاني 500,negative,0
Facebook,Réclamation service,الخدمة سيئة لدرجة انه لا يمكن حتى مشاهدة اليوتيوب بجودة 140 ................. وسرعة الانترنيت 450 كيلوبت فالثانية,negative,0
Facebook,Réclamation service,الشعب يريد رفع سرعة التدفق 4g رانا نعانو بالكيلوبايت,negative,0
Facebook,Réclamation service,سرعة التدفق لا تفي بالغرض,negative,0
Facebook,Réclamation service,شخصيا من شهر اوت لم أقم بتشغيله نتيجة التدفق المنخفض جدا لي فيه ، ساعات الذروة التدفق لا يتعدى 1 ميغابايت ، على إتصالات الجزائر دعم إشتراك إيدوم الجيل الرابع بالتجهيزات المتقدمة في رفع تدفق الإنترنت وتقديم عروض يختلف فيها عرض التدفق المنخفض الثابت حسب السعر.,negative,1
Facebook,Réclamation service,كنيكسيو شبه منعدمة,negative,0
Facebook,Réclamation service,كي تكون انترنات مليحة ناس راههي ب gbps وحنا مزالنا ب 1.6 kbps,negative,0
Facebook,Réclamation service,ناس تريكلامي ويفليكسو موراها قاطعوها يريقلو رواحهم لقاوكم تاكتيفوها سينورمال يدير واش يبغو,negative,0
Facebook,Réclamation service,مودام نخدم بيه وحدي وما خدمش ضعيف بزااف وتقولي اخدم انت وعائلتك ,negative,0
Facebook,Réclamation service,الناس راها فلجيل. الخامس و السادس واحنا رانا مزال مع 500kb في الجيل الرابع,negative,0
Facebook,Réclamation service,خدمة الدفع الالكتروني لاتعمل ل idoom internet اكثر من 10 ايام من محاولات متكررة لما ألزم علينا توجه للمكاتب الخاصة بكم ارجو منكم النظر فهذا الخلل,negative,1
Facebook,Réclamation service,دايرين كي تفليكسي بذهبية يعطوك ايام اضافية والله ماتديها كما نا عيطتلهم عليها وقالولي راه يرجعهالك سيستام راني في اسبوع ماعطاني سيستام مجاتني,negative,0
Facebook,Réclamation service,من 10ميغا بعد التحديث الاخير رجعت 1ميغا وهل نسير الى الامام ام الى الخلف,negative,1
Facebook,Réclamation service,250 ما كاينش لا كونيكسيون بال 15 يوم,negative,1
Facebook,Réclamation service,"المشكل هو ضعف التدفق بالتقريب شبه منعدم في بعض الأوقات . قدمت عدة شكاوي منذ 12 نوفمبر إلى يومنا هذا و لم يتم حل الإشكال . اكتفيتم بقولكم ""نحن نتفهم مشكلتكم و سيتم حل الإشكال في أقرب الأجال """,negative,1
Facebook,Réclamation service,غلطة حياتك تفلكسي 150 الف، والكونكسيون ربي يجيب .,negative,0
Facebook,Réclamation service,شخصيا فليكسيت 150ألف في 22يوم استهلكت 50جيغا فقط سرعة التدفق كارثة العرض ما عندو حتى معنى,negative,0
Facebook,Réclamation service,"غير خليكم انا شريتو عندي 10 ايام ، التدفق 400 ko, سرعة مية Hydra , réseau 5 barresModem K10 ZTE 2024",negative,1
Facebook,Réclamation service,إتصلات الجزائر .! صعيب باه تقنعو بلي سرعة تدفق راهي ضعيفة,negative,0
Facebook,Réclamation service,راكم تعذبوا فينا علاش هذي كونيكسيو هذي عيب عليكم,negative,0
Facebook,Réclamation service,انترنات ضعيفة للاسف,negative,0
Facebook,Réclamation service,ضعيف خلاص عيب تسميوه 4g والله 0.25g وخسارة فيه تغطية منعدمة رغم انني في المدينة مابالك خارج المدينة ...لي قطعنا وسرقنا ليكابل نقولو وكيلك ربي,negative,0
Facebook,Réclamation service,بصح الانترنات ضعيفة بزاف,negative,0
Facebook,Réclamation service,رجاءا التدفق راهو تحت 1 ميغا مند عدة اشهر، لعلمكم اخر تعبئة لي سوف تكون هذا الشهر، والله العظيم مهزلة مضحكة سميها ما شئت، هذا استغباء للزبون اما استخفاف بعقول الناس، انت واضع اشهار 1500 دج عندك 150 جيغا، قياس الانترنت عندي 250 كيلو مايزيد، هو راني علابالي باي انت لي تنشر على مواقع التواصل راك قايم بادارةالصفحة وسالك عليها وتاكل فالخبز، لمن تقرأ زبورك يا داوود,negative,1
Facebook,Réclamation service,التدفق ضعيف مكالاه تخسرو دراهمكم حتى ازيدو في سرعة تدفق,negative,0
Facebook,Réclamation service,التدفق ضعيف ديرولنا حل,negative,1
Facebook,Réclamation service,تدفق ضعيف جدآ,negative,1
Facebook,Réclamation service,تدفق ضعيف ,negative,1
Facebook,Réclamation service,التدفق ضعيف ⁉️,negative,0
Facebook,Réclamation service,التدفق كاااااااااارثي,negative,0
Facebook,Réclamation service,100 k فالثانية,negative,0
Facebook,Réclamation service,ڨعدنا غير بلا كونيكسيو والله لا تربح ولا تفرح لي كان السبب,negative,0
Facebook,Réclamation service,والله ملي شريتو ما تهنيت,negative,0
Facebook,Réclamation service,التدفق ضعيف جدا لا تصلح. علاه متقلوش حقيقة,negative,0
Facebook,Réclamation service,Aucune suite sur ma réclamation par mail et aussi vous répondez pas au téléphone service client,negative,1
Facebook,Réclamation service,Problème marahch f 150 go rahi f connexion tkila,negative,0
Facebook,Réclamation service,"Très mauvais débit , trouver des solutions. Pas la peine de faire la publicité. Entre 17h a 01h très nulle",negative,0
Facebook,Réclamation service,سڨمونا كونيكسيو قبل,negative,0
Facebook,Réclamation service,وفي دائرة كلها فيها برج واحد للتدفق الانترنت لهاذا لا تتعدى 1ميڨا حقيقة عرض فاشل جدا,negative,0
Facebook,Réclamation service,التدفق كارث,negative,0
Facebook,Réclamation service,للأسف التدفق تاعها ضعيف و لا يشغل جهازين مع بعض,negative,0
Facebook,Réclamation service,التدفّق ضعيف جدا,negative,1
Facebook,Réclamation service,ريقلو كونكسيون برك رهيب ثقيييييييلة,negative,0
Facebook,Réclamation service,سرعة الانترنت ضعيفة جدا جدا,negative,0
Facebook,Réclamation service,La connexion est catastrophique vraiment ,negative,1
Facebook,Réclamation service,رانا نعانو من كنكسيو تقتل ثقيلة خلاص في حالة كبيرة,negative,0
Facebook,Réclamation service,حجم كبير و تدفق ضعيف,negative,0
Facebook,Réclamation service,التدفق ضعيف جدا نقدر نقول منعدم,negative,0
Facebook,Réclamation service,prenez en charge les pannes de vos clients,negative,0
Facebook,Réclamation service,حي بوتريفيس فوج 4.ولاية الجلفة ..كاااارثة مستوى خدمة تحت صفر .,negative,1
Facebook,Réclamation service,انا راني بلا انترنيت وارسلتكم على الخاص،اتكفلو بالانشغال نتاعي冷,negative,0
