Réseau Social,Class,Commentaire client,category,urgent
Facebook,Retards d’installation ou de mise en service,هل تعلم هاته اللجنة انكم لم تستطيعو توفير المودام لزبائنكم منذ سنة 臘,negative,1
Facebook,Retards d’installation ou de mise en service,كي تجو مروحين جيبولنا معاكم كمية مودام,negative,0
Facebook,Retards d’installation ou de mise en service,لوكان قلتولهم بلي كاين زبائن مسلكين حقوق الإشتراك حوالي عام ومزال ماركبولهمش المودام وأنا شخصياً 7أشهر وانا أنتظر في المودام الخارق فيبر لوكان ماعطاوكمش الجائزة لأنكم ماتستاهلوهاش راكم مؤسسة فاشلة تبيع الريح,negative,1
Facebook,Retards d’installation ou de mise en service,مشفنا حت خدمات .حنا عندنا عام و حنا نسناو في مودام . ناس تجار بسطاء فالعام يدخل بابر تع سلعة و انتم شركة ولطنية مقدرتوش تجيبو مودام لشعب . كارثة كبيرة,negative,1
Instagram,Retards d’installation ou de mise en service,Khasona les modame fi setif wkta yjiwe nchlh ,negative,1
Facebook,Retards d’installation ou de mise en service,علابالهم بلي ما عندكمش لي مودام ؟؟؟؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,Derkaoui Hadj Zoubir واش من خدمات مودام تالي مكانش ,negative,0
Facebook,Retards d’installation ou de mise en service,او جيبونا ليمودام رانا ف 9 اشهر نستنواو في قسنطينة,negative,1
Facebook,Retards d’installation ou de mise en service,معليش بصحتكم ياودي جيبولنا لي مودام برك رانا في 6 اشهر بلا مودام,negative,1
Facebook,Retards d’installation ou de mise en service,راني الشهر وأنا نستنا مودام تاع فيبر مكانش وانت تقول جودة الخدمات فهمهالي هذي يرحم والديك,negative,1
Facebook,Retards d’installation ou de mise en service,ها مبرووك عليكم ووفرو ليناا المودامات رانا كرهناا بالزيرو,negative,1
Facebook,Retards d’installation ou de mise en service,راني في سمانة ملي سلكت ونستنا مجاوش باش يركبوه,negative,1
Facebook,Retards d’installation ou de mise en service,عندنا فايت لعام و حنا نسناو باه يجيبو لي مودام . لكابل كاين و ليمودام مكانش .كفاه رح نعيشو اروع تجربة و لمودام مكانش .,negative,1
Facebook,Retards d’installation ou de mise en service,أين مودم الفيبر ؟!,interrogative,1
Facebook,Retards d’installation ou de mise en service,برج البحري مكاش مودام منذ أكثر من شهرين,negative,1
Facebook,Retards d’installation ou de mise en service,المودام لوقتاش,negative,1
Facebook,Retards d’installation ou de mise en service,كي نروحو نديرو دوموند يقولنا مكانش ايمودم. اسكو يليكيديو فينا ولا مكانش صح,negative,1
Facebook,Retards d’installation ou de mise en service,جيب مودام برك,negative,1
Facebook,Retards d’installation ou de mise en service,زبون مشترك منذ 2007 الى يومنا هذا مزال معنات والله لابزاااف,negative,1
Facebook,Retards d’installation ou de mise en service,Jibo les modems bark,negative,1
Facebook,Retards d’installation ou de mise en service,سجلنا وخلاصنا لكن للاسف مجاوش يخدمو لا خيط لا مودام رنا نسناو .للاسف,negative,1
Facebook,Retards d’installation ou de mise en service,من شهر رمضان و نحن ننتظر تجيبولنا مودام fiber اين وعودكم,negative,1
Facebook,Retards d’installation ou de mise en service,واش من جوائز ولمدام عندهم عام وكنش,negative,1
Facebook,Retards d’installation ou de mise en service,اي جودة تتحدثون عنها بل الرداءة الجهاز في البيت اكثر من شهر ولم يطلقو الانترنيت,negative,1
Facebook,Retards d’installation ou de mise en service,Tout sa et il n'y a pas de modeme fibre depuis 8 mois à Annaba je sais pas comment vous avez obtenu ce prix,interrogative,1
Facebook,Retards d’installation ou de mise en service,كارثة بكل المقاييس هل من الممكن لمشترك طلب خدمة خط هاتف جديد وانترنت الانتظار اكثر من شهرين وعند الذهاب للجهة المختصة استقبال كارثي وعدم فهم حتي أين الخلل كارثة والله,negative,1
Facebook,Retards d’installation ou de mise en service,أربعة أشهر و مازال غير متوفر مودام الياف بصرية أين المشكل !!!!!,negative,1
Facebook,Retards d’installation ou de mise en service,حي خميستي بئر الجير وهران تم تزويده ب خط فيبر و لم تكتمل الأشغال الى متى منذ شهرين ؟؟ في الحي الجميع يريدون تغيير من adsl الإشتراك القديم الى الجديد,interrogative,1
Facebook,Retards d’installation ou de mise en service,"لست راض على عملكم لعدم المصداقية اشتركنا في الالياف البصرية فييبر ولكن لحد الساعة تقريبا 8 أشهر لم تستطيعوا توفير مودام للمشتركين ",negative,1
Facebook,Retards d’installation ou de mise en service,"الحقيقة تقال في مجال الفيبر والله تقدم جد جد جد ملحوظ اول مرة في حياتي نكونيكتي وانا مرتاح دون الخوف من الثقل أو الانقطاع ",positive,0
Facebook,Retards d’installation ou de mise en service,5 اشهر وحنا نسناو في ليمودام تاع العرض 300 دج wifi 6 معنكمش ليمودام,negative,1
Facebook,Retards d’installation ou de mise en service,لصتلسيو كاينا توجر مدام مشكل,negative,1
Facebook,Retards d’installation ou de mise en service,"A ce que les européens sachent que les modems sont introuvable plus de 11 mois , de quelle qualité vous parlez , ? Ou bien c'est le fournisseur rouge qui a offert ce trophée pour des raisons ...... ! ! ! ! !",negative,1
Facebook,Retards d’installation ou de mise en service,وين راحو مودام فيبر .....,negative,1
Facebook,Retards d’installation ou de mise en service,مبروك لو كان تكملوا خيركم وفرولنا مودام نوكيا,negative,1
TikTok,Retards d’installation ou de mise en service,في افريقيا بصح حنا هنا درنا طلب هذا شحال و حنا ننتضرو علاش بسبب الموديم غير متوفر,negative,1
Facebook,Retards d’installation ou de mise en service,من فضلكم وفرولنا المودامات قريب عام و حنا نسناو,negative,1
Facebook,Retards d’installation ou de mise en service,وفرونا مودام فيبر فأم البواقي نحن في معاناة كبيرة جدا,negative,1
Facebook,Retards d’installation ou de mise en service,وفرولنا مودامات نحيتو سر كشغل راح تمدولنا فيزات,negative,1
Facebook,Retards d’installation ou de mise en service,تم تطوير ولاكن خدمة الآلياف البصرية وصلت ولاكن دون مدام وفرو مودام تعها نحن على مقربة من سنة 2025 وكالة اتصالات حاسي بحبح الجلفة لاتوجد فيها موادام 4G ولاتوجد فيها موام للاياف البصرية سؤال مطروح وكتا تفورها,negative,1
Facebook,Retards d’installation ou de mise en service,والله عندما 5 اشهر وحنا مديرنا طلبية على مودام مكانش,negative,1
Facebook,Retards d’installation ou de mise en service,سلام خاصني مودام عندي اشتراك adsl اي مودام تنصحوني به ؟,interrogative,0
Facebook,Retards d’installation ou de mise en service,Algérie Télécom - إتصالات الجزائر في ولاية الطارف عام كامل مودام معندهمش هل لكم علم بذلك ؟؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,وفرو لنا لمودام راني من مارس وأنا نستنا منين نروح يهدرولي مجابوش المودام,negative,1
Facebook,Retards d’installation ou de mise en service,كي تركبونا وساهل,negative,1
Facebook,Retards d’installation ou de mise en service,جيبولنا غير المودام فيبر برك ياسرلنا. وسط مدينة سطيف من فيفري مزالني نستنى.,negative,1
Facebook,Retards d’installation ou de mise en service,راه راكب كلش نستناو فيكم غير تطلقولنا الانترنيت,negative,1
Facebook,Retards d’installation ou de mise en service,et la question qui ce répète pour profite pleinement de la box tv il faut une connexion fibre et malheureusement les modems nokia et zte sont introuvable,negative,1
Facebook,Retards d’installation ou de mise en service,خصنا مودام ZTE باش تولي عندنا انترنت باش نقدرو نستعملو tv box و مكرر wifi 5,negative,0
Facebook,Retards d’installation ou de mise en service,هذو جبتوهم من الصين و تع الفيبر عام مقطوعين,negative,1
Facebook,Retards d’installation ou de mise en service,غير جيبولنا لمودام تاع الفيبر ومن بعد ساهل هنا في سطيف درنا طلب من اوت كل ما نعيطلهم يقولي لمودام مش متوفرين,negative,1
Facebook,Retards d’installation ou de mise en service,جيبوا مودام نوكيا تاع الفيبر خلينا من 4g غالية,negative,1
Facebook,Retards d’installation ou de mise en service,وفرونا مودام,negative,1
Facebook,Retards d’installation ou de mise en service,افشل شركة راني في شهرين مزال ما جاو ركبولي,negative,1
Facebook,Retards d’installation ou de mise en service,وفرولنا لي مودام ، و مبعد ساهل,negative,1
Facebook,Retards d’installation ou de mise en service,و الموديم مزال مكانش,negative,1
Facebook,Retards d’installation ou de mise en service,Depuis le 17 septembre j'attends l'installation de la fibre optique 郎郎郎郎郎郎郎郎郎郎郎郎郎郎郎郎,negative,1
Facebook,Retards d’installation ou de mise en service,ربي يهديكم جيبو مودم الفيبر !,negative,1
Facebook,Retards d’installation ou de mise en service,الشي لي حيرني كي تشكر اتصالات الجزائر يردو عليك و كي تنتقد واحد ما يعبرك كان لازم تردو على انشغالات المشتركين و ديرو منشور علاه ماكانش لي مودام و تواصلو مع الناس هادي هي الشفافية ماشي الخرطي لي قاعدين تحطو فيه احترموا عقولنا يا الكهل الصغير مناه الكهل لكبير مايعرف مواقع التواصل الاجتماعي,negative,0
Facebook,Retards d’installation ou de mise en service,لوكان جيتو تخدمو هذه الخدمة في اوروبا او اليابان بهذا المستوى للي راكم فيه دقيقة متزيدوهاش يشمعولكم الوكالة والخدمات تع ,negative,0
Facebook,Retards d’installation ou de mise en service,Dirolna la Fibre rabi yahdikom,negative,1
Facebook,Retards d’installation ou de mise en service,السلام عليكم كاين واحد المشكل حاب نطرحو هو انو اتصالات الجزائر لبلدية سيدي عيسى ولاية المسيلة عندهم اكثر من شهر جاو لينا لحي الوىام باش نستفادو من عروض فيبر وسجلنا و عدونا انو خلال ايام يجو باش يركبونا لي مودام مع العلم انو كلش جاهز أين هو سبب التعطيل نرجو ممكن الرد وشكراا,negative,1
Facebook,Retards d’installation ou de mise en service,حسبي الله و نعم الوكيل,negative,0
Facebook,Retards d’installation ou de mise en service,"Je voudrais entre dans mon compte, sans succès depuis plusieurs jours ??????",interrogative,0
Facebook,Retards d’installation ou de mise en service,.جانبنا حي النجار تم تركيب الألياف البصرية لديهم ونحن. حي الجدله .بجانبهم يتوسط المدينة مقابل الولاية وبجانب رامبوا المدينة ولم يتم التركيب عندنا[الوادي39],negative,1
Facebook,Retards d’installation ou de mise en service,ياودي جيبونا لي مودام فيبر رانا في سبع شهر مبان والو,negative,1
Facebook,Retards d’installation ou de mise en service,رانا في 5 أشهر مخلصين فيبر و مازال مكان والو بوالصوف قسنطينة ؟؟؟؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,Les modems du fibre optique depuis 04 mois j'ai fait une demande Sans aucun retour dites quelques choses Annaba est sinistré,negative,1
Facebook,Retards d’installation ou de mise en service,مودام فيبر مكانش في عين الكبيرة سطيف منذ شهور !,negative,1
Facebook,Retards d’installation ou de mise en service,ويتهم لي مودام يرحم والديكم لقد هرمنا,negative,1
Facebook,Retards d’installation ou de mise en service,على الخدمة الشابة تاعكم,off-topic,0
Facebook,Retards d’installation ou de mise en service,ياودي جيبونا ليمودام يهديكم ربي,negative,1
Facebook,Retards d’installation ou de mise en service,وليمودام رح توفروهم ولا مزال ,negative,1
Facebook,Retards d’installation ou de mise en service,جيبونا لي مودام ربي يهديكم,negative,1
Facebook,Retards d’installation ou de mise en service,كي توفرو اجهزة المودام في نقاطكم احكو على المعلوماتية والخرطي تاعكم اجهزة المودام لا تتوفر في ولاية سوق أهراس منذ عام تقريبا وبكل وقاحة تحكو على التقدم و المعلوماتية,negative,1
Facebook,Retards d’installation ou de mise en service," ارواحو ركبولنا لمودام فيبر لي لينا قرن وحنا نستناو ومخلصين ومعليهش اغلقوا ..من فضلكم عاونونا شوي نقضو مصالحنا راكم تعطلو فينا كي ماراكمش تزيرو فيهم شهر ونا نستنى ومخلصة وكالة بير توتة للان مجاوش يركبولي برك غير يسوديو خييييط ياناس كلشس كاين ويديرو مودام والووو للان والو لا اتصال لا مكالمة ..كرهنا من كثرة ماطلعنا وهبطنا عليهم",negative,1
Facebook,Retards d’installation ou de mise en service," Algérie Télécom - إتصالات الجزائر Nous attendons l'arrivée de votre équipe pour nous installer la fibre optique depuis 4 ans, mais toujours rien, vous nous avez même pas réglé le problème des câbles souterrain, donc nous n'avons pas internet depuis 2019, ni ADSL ni fibre optique.Donc vous ne faites pas d'efforts malheureusement !",negative,1
Facebook,Retards d’installation ou de mise en service,نفس الشيء بولاية البليدة حنا منذ شهر ماي بدون مودام، يعني علاش عليكم هاد الشي كنتم تخليو القديم لما يتوفر المودام قوموا بالتغيير هادا.,interrogative,1
Facebook,Retards d’installation ou de mise en service,Depuis le 09 septembre j'attends l'installation de la fibre optique 郎,negative,1
Facebook,Retards d’installation ou de mise en service,لحد الساعة ، لا جديد يذكر بخصوص ( المودام) ، قريب عام منذ توصيل شبكة الألياف البصرية بالمنزل ، وأنا أنتظر في هذا المودام ، والله أمر مخجل,negative,1
Facebook,Retards d’installation ou de mise en service,ماهو سبب تأخر تزويد الزبائن بأجهزة الفيبر رانا نستناو منذ 6 اشهر,interrogative,1
Facebook,Retards d’installation ou de mise en service,يرحم والديكم كاين زبائن ينتضرون 4 اشهر ولاحياة لمن تنادي منذ مايزيد على 4 اشهر ونحن اكثر من 200 زبون ننتضر تدعيمنا بالمودام فيبرو ولحد الان نحن في قائمة الانتضار وكل يوم نفس الموال (مابعثولناش ليمودام ) لقد سأمنا من الانتضار ونريد سحب ملفاتنا من وكالة الونزة ولاية تبسة . وهاذا يؤسفنا جدا لعدم المصداقية في تزويدنا بالخط على الرغم ان الموزع امام البيت ويبقى السؤال مطورح,negative,1
Facebook,Retards d’installation ou de mise en service,ستة شهور بلا مودام,negative,1
Instagram,Retards d’installation ou de mise en service,الخط كاين المودمات لي مكانش,negative,1
Instagram,Retards d’installation ou de mise en service,تاستيتها و كتلولي غير مؤهل راني في شهرين ملي بلاصاو البواطة عند الباطيما,negative,1
Instagram,Retards d’installation ou de mise en service,‏السلام عليكم ورحمة الله وبركاته هل يعقل من الأحد وأنا في الانتظار ليقوم بإدخال الخط fibre لحد الآن لا احد اتصل بي تحياتي,negative,1
Instagram,Retards d’installation ou de mise en service,مرة الصيانة وكل مرة عفسة جديدة كل مرة مُودام جديد تخرجوه وانا ساكن في باطيمة كل عندهم كونيكسيو إلى أنا علاه يقولولي ماعندناش المودام وراني مخلص ودافع كل الفواتير نورمالمو مدام خلصت يجو يدخلوها وخلاص راني من 23 أفريل نستنى كل مانشكي مكتب الرغاية يقولي المشكل من عندهم هوما ماعندهمش مابعتولناش وكي نروح المكتب الكبير مرة يقولولي راح نحلو المشكل في أقرب وقت ومرة يقولولي خلاص رانا زودناهم بالمودام يارب تحاوزت من الخدمة بسبب كونيكسيو باش نرسل الخدمة مالقيتش كيفاه وزيد راني مخلص ومداروليش مودام هدي تتسمى سرقة عيب مؤسسة كيما إتصالات الجزائر ماتقدرش توفر لزبون واحد مودام وتحل هدا المشكل والله عيب,interrogative,1
Facebook,Retards d’installation ou de mise en service,درت دوموند وراني نستنا وينتا تجو منعرف 樂,interrogative,0
Facebook,Retards d’installation ou de mise en service,نحن في انتظار المودم في ولاية عنابة لقد سىئمنا,negative,1
Facebook,Retards d’installation ou de mise en service,انا لبارح ركبت المودام ويقتاش ناويين تطلقوا الكونكسيون,negative,1
Facebook,Retards d’installation ou de mise en service,يا سي انفصامات الجزائر المودام فيبر درت عليه طلب من ماي 2024 للآن ماكاين والوا ما تجاوبوا ما والوا ؟ ميتين ؟,negative,1
Facebook,Retards d’installation ou de mise en service,أين هو طلب الأنترنت الذي قدمته في عين البيضاء ولاية أم البواقي وسط المدينة ولكن لا حياة لمن تنادي وشكرا,negative,1
Facebook,Retards d’installation ou de mise en service,شهر ملي طلبت مكان والو 樂,negative,1
Facebook,Retards d’installation ou de mise en service,جيبونا لي مودام راهم غير متوفرين ومباعدة كلش ساهل,negative,1
Facebook,Retards d’installation ou de mise en service,خلصنا عندنا 15 يوم و الى اليوم مازال ما جيتوش، و كي سقسيتا قالولنا ما كانش المودام، اداوهم لجهة اخرى، حي النخيل 5000 مسكن عمروسة ،بوينان ,negative,1
Facebook,Retards d’installation ou de mise en service,Algérie Télécom- إتصالات Algérie Télécom - إتصالات الجزائر راه ليوم 16 ومزال مشفنا والو,negative,1
Facebook,Retards d’installation ou de mise en service,درت دوموند بأه ندخل انترنت عندها شهر مكان والو هههههههه,negative,1
Facebook,Retards d’installation ou de mise en service,جاو بلاصاولي الخيط و ستة شهور مكاش المودم فيبر,negative,1
Facebook,Retards d’installation ou de mise en service,المودام فيبر راني طالبو في 6 اشهر من اتصالات الجزائر علي منجلي كل مانروح يقولولي ماكانش,negative,1
Facebook,Retards d’installation ou de mise en service,عام وحنا نسناو في المودام تاع الفيبر ...لا حياة لمن تنادي,negative,1
Facebook,Retards d’installation ou de mise en service,لقد سجلت و تم قبول الطلب و تلقيت رقم الهاتف الجديد، لكن لم يتم ربطي بالفيبر للآن و هذا تقريبا منذ أسبوعين,negative,1
Facebook,Retards d’installation ou de mise en service,راني نسنى ديرولي حل قريب شهر وانا نسنى تطلقولي كونكسيون مفهمتش علاش هدا التأخير,negative,1
Facebook,Retards d’installation ou de mise en service,حنا انتقلنا عندها شهرين انتوما مازال ما انتقلتو,negative,1
Facebook,Retards d’installation ou de mise en service,3ndi 4 chhor mazal majawch rkboli modam,negative,1
Facebook,Retards d’installation ou de mise en service,سلام رانا 6 اشهر نسناو في modem fibre محل تجاري؟ 6 اشهر قليلة ولا نزيدو نسناو؟ مع العلم انو ADSL مكانش سرقو الكابل و هدي في ولاية قسنطينة يرجى الرد على التعليق Algérie Télécom - إتصالات الجزائر,interrogative,1
Twitter,Retards d’installation ou de mise en service,تم قبول طلب الفيبر في هذا العرض منذ تقريبا أسبوعين، متى يكون الربط؟,interrogative,0
Twitter,Retards d’installation ou de mise en service,متى يتم توصلينا بهذه الخدمة تم الحفر في شهر افريل ولحد الان لم يتم الربط اين الخلل,negative,1
Facebook,Retards d’installation ou de mise en service,قدمنا طلب لعرض 300 منذ مدة لا خبر عليه,negative,1
Facebook,Retards d’installation ou de mise en service,ليمودام مهش متوفرين طووول..عندي شهرين ملي حطيت الدوسي,negative,1
Facebook,Retards d’installation ou de mise en service,لماذا لم يتم ربطي بالفيبر منذ ثلاثة ايام عرض بدون فائدة,interrogative,1
Facebook,Retards d’installation ou de mise en service,قمت بطلب الربط منذ أكثر من شهرين ولحد الان ماكان والو,negative,1
Facebook,Retards d’installation ou de mise en service,مودام معندكمش كفاه ننتقل,negative,1
Facebook,Retards d’installation ou de mise en service,مسعد لمدة 5 اشهر لم يتوفر فيها اي موديم,negative,1
Facebook,Retards d’installation ou de mise en service,Plus de 15 jours du placement du modem et jusqu'à maintenant sans internet!!!! C est pas sérieux algerietelecom..,negative,1
Facebook,Retards d’installation ou de mise en service,سجلنا في عرض 300دج وما عطتيونا والو.نرجو فتح نقاط البيع في جميع الأحياء التي تم ربطها لشبكة الفايبر.,negative,1
Instagram,Retards d’installation ou de mise en service,الاسلاك و العلبة راهم مربوطين بالعمود تبقى فقط ربح السلك بالمنزل بصح طولتو بزاااف,negative,1
Facebook,Retards d’installation ou de mise en service,3اشهر منذ انتهاء أشغال التركيب ودارو Les tests.. بصح ماكاش لي مودام!! ؟,interrogative,1
TikTok,Retards d’installation ou de mise en service,أكثر من شهرين ونصف منذ تم ربطي بشبكة الألياف البصرية ولحد ساعة لم أستفد من هاذه الخدمة.راوتر يضيئ بالإشارة حمراء .قدمت مئات شكاوي ولاكن لا حياة لمن تنادي .لماذا الله اعلم . تستعملت جميع طرق والوسائل.,interrogative,1
Facebook,Retards d’installation ou de mise en service,بمناسبة اليوم هدا أعلن اني وصلت ل6 أشهر بتمام منذ طلبي لخط الفيبر بدون اي استجابة,negative,1
Facebook,Retards d’installation ou de mise en service,نحن سكان حي 70سكن ريفي دائرة سيدي علي بوسيدي ولاية سيدي بلعباس منذ ثلاث سنوات أودعنا طلبات لدى الوكالة لا جديد يذكر ؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,كي تجيبو لي مودام أومبعد ديرو العروض ،الناس عندها شهور ملي دارو التحويل و مازالهم ف الإنتضار,negative,1
Facebook,Retards d’installation ou de mise en service,اتصالات الجزائر درت دوموند قصد تزويدي بخط انترنت من 7 اشهر لحد الان لم يتم ذلك,negative,1
Facebook,Retards d’installation ou de mise en service,لكن المدة طولت بزاف. عندكم واحد 6 أشهر و انتوما تقولولي نعلمكم ان....,negative,1
Facebook,Retards d’installation ou de mise en service,في جسر قسنطينة عندي 15 يوم ملي دارولي ايدوم فيبر مزال ماطلقوهاش قالولي سيستام راهو حابس,negative,1
Facebook,Retards d’installation ou de mise en service,في العاصمة 3 أشهر ملي درت دوموند وخلصت ومزال ماكان والو ٫الفشل يلاحقنا في كل المجالات,negative,1
Facebook,Retards d’installation ou de mise en service,7 ايام منذ ربط المنزل بلفيبر لحد الان لا انترنت لا هاتف عند التوجه الي اتصلات الجزائر الرد هو système bloque زيد اصبر و المشكل حتى الانترنت القديمة حبسوها,negative,1
Facebook,Retards d’installation ou de mise en service,كيفاش وانا داير دوموند في 10 أشهر ومزال ما ركبوليش بحجة المودام مكانش والله ما فهمنا والو فيكم,negative,1
Facebook,Retards d’installation ou de mise en service,أنا إشتركت في العرض تاع 30 ألف عندي 4 شهور مزال مركبوليش قابي مودام مكانش ،هل كي يجيبو يركبولي نستفاد من العرض ولالا للعلم مدولي الرقم,negative,1
Facebook,Retards d’installation ou de mise en service,"مشينا ودفعنا حقوق الاشتراك تاع الشهر
ومزالو ما طلقوش لينا الخط.
ولكن نهار تكمل لينا الانترنات طول يقطعوها في وقتها.. وانتم مهما سلكناها مزلتو وطلقتوش... والله العظيم كارثة
",negative,1
Facebook,Retards d’installation ou de mise en service,عيطولي كي رحت قالولي مكانش مودام,negative,1
Facebook,Retards d’installation ou de mise en service,درنا طلب تغيير من 3 سبتمبر و بوات فيبر قدام باب و وين راه تنقل سلس,negative,1
Facebook,Retards d’installation ou de mise en service,ههه الفيبر عندها 5 اشهر ملي لاحقة للباطيمة و اكثر من سنة ونصف سكان الحي عندهم باقي غير يبيعونا لي مودام رحت اكثر من مرة كل مرة يقولو الشهر لجاي راها وصلت 2025 ومزال نفس الاسطوانة تتعاود,negative,1
Facebook,Retards d’installation ou de mise en service,"الأهلية كاينة و تسجيل كاين لكن المودام مكاش ",negative,1
Facebook,Retards d’installation ou de mise en service,انا راني انتقلت وسافرت ورتحلت خلاصنريد المودام فقط من فضلكم,negative,1
Facebook,Retards d’installation ou de mise en service,حنا عام دلي ركبونا كلش ولي مودام مكانش . عام كامل,negative,1
Facebook,Retards d’installation ou de mise en service,ليمودام ماكانش في قسنطينة منذ أكثر من عام,negative,1
Facebook,Retards d’installation ou de mise en service,اشتراك لقبل هذا مزالو مركبوناش راني سبتمبر وانا نستنى,negative,1
Facebook,Retards d’installation ou de mise en service,شبكة الألياف البصرية جاهزة في قريتنا ايت عيسوت بلدية ايت اسماعيل ولاية بجاية منذ تقريبا 3 اشهر الموديمات مكانش. أين المشكل,negative,1
Facebook,Retards d’installation ou de mise en service,عندنا شهر ركبونا مودام ومطلقوش الانترنيت تجي تفهم دوخ,negative,1
Facebook,Retards d’installation ou de mise en service,عندنا من صيف ركبو الخيوط و مجاوش دارو المودام متى يتم تركيبهم من فضلكم,negative,1
Facebook,Retards d’installation ou de mise en service,أم البواقي مودام فيبر غير متوفر تماما منذ سنة,negative,1
Facebook,Retards d’installation ou de mise en service,عندي شهرين ركبونا مودام وانترنت مكانش منين نعيط تقولولي مزال مدخلوكش فسيستام,negative,1
Facebook,Retards d’installation ou de mise en service,مودام وماهوش متوفر راني في شهرين نستنا,negative,1
Facebook,Retards d’installation ou de mise en service,رانا في عدة شهور إنتظار,negative,1
Facebook,Retards d’installation ou de mise en service,عندنا 7شهر مخلصين ومجبناش مدام في تقرت,negative,1
Facebook,Retards d’installation ou de mise en service,أين هو المودام لا يوجد وكالة سوق أهراس,negative,1
Facebook,Retards d’installation ou de mise en service,جيبولنا المودام رانا عندنا اكثر من عام نستناو,negative,1
Facebook,Retards d’installation ou de mise en service,لمودام مكانش في باتنة.,negative,1
Facebook,Retards d’installation ou de mise en service,عرض ترويجي تروح ليهم يقلك مكانش مودام من 4 اشهر,negative,1
Facebook,Retards d’installation ou de mise en service,طلب خط عندي شهر مازال ماركبوليش,negative,1
Facebook,Retards d’installation ou de mise en service,أجهزة الفايبر. عندنا 8اشهر انتضار هل من حل للمشكلة,negative,1
Facebook,Retards d’installation ou de mise en service,لمودام اكثر من 8 اشهر مكانش في ولايتنا عن اي عروض تتكلمون,negative,1
Facebook,Retards d’installation ou de mise en service,جيبولنا المودام برك رانا 6شهور نستناو,negative,1
Facebook,Retards d’installation ou de mise en service,درنا دوموند ومزال ملحقش,negative,1
Facebook,Retards d’installation ou de mise en service,مكاش لي مودام رام يقولونا,negative,1
Facebook,Retards d’installation ou de mise en service,وفرولنا لي مودام في الوكالات من فضلكم رانا نسناو منذ 4 أشهر مكان والو,negative,1
Facebook,Retards d’installation ou de mise en service,و من فيبر القديم إلى الفيبر الجديد مكاش عدنا مودم حطبة و باغي نبدل للمودم الجديد,negative,1
Facebook,Retards d’installation ou de mise en service,وفروا ليمودام قبل ..عندي شهرين ملي اشتركت ..,negative,1
Facebook,Retards d’installation ou de mise en service,وينتا يهديكم ربي و توصلو المودام و الكابل الخاص بالفيبر في قاع المراكز راني داير كوموند من جانفي 2024 و للتو ملحقنيش تسما الواحد يستنى عامين باش يدخل الفيبر في الحي اخرتها المودام و الكابل غير متوفر الى اجل غير معلوم و اذا راكم متقدروش توفروه مجانا علاه مكانش توفير للاشخاص يلي يحبو يشروه و يتخلصو من الازمة التافهة اللي انتم سبتها,negative,1
Facebook,Retards d’installation ou de mise en service,وفرونا لمودام الألياف البصرية وبعدذلك ساهل نشتاركو فيه,negative,0
Facebook,Retards d’installation ou de mise en service,منين نروح نسقسي مكانش مودام,negative,1
Facebook,Retards d’installation ou de mise en service,داير طلب وضرك مركبوليش,negative,1
Facebook,Retards d’installation ou de mise en service,لي مودام مكانش وكالات باتنة,negative,1
Facebook,Retards d’installation ou de mise en service,جيبولنا مودام اومبعد احكيو على العروض,negative,1
Facebook,Retards d’installation ou de mise en service,في قسنطينة علي منجلي راني مسجل من نهار الأول لهاد الساعة ماكنش مودام الفيبر يقولو من Alger,negative,1
Facebook,Retards d’installation ou de mise en service,درنا طلب عندو 4 اشهر،،،،ومازال،،مازال،،،,negative,1
Facebook,Retards d’installation ou de mise en service,وين راهم ليمودام؟ عندنا 5 شهور ملي دارولنا لانسطالاصيون و كلش مريغل و كل ما تروح ليه يقولك مكاش ليمودام فهمونا ديرولنا توضيح,interrogative,1
Facebook,Retards d’installation ou de mise en service,Algérie Télécom - إتصالات الجزائر المودام مكانش في الوكالات,negative,1
Instagram,Retards d’installation ou de mise en service,كيف انتم تحكون على لفيبر ونحن منذ سنة من لركبونا الخيط ونحن بذون مودم,interrogative,1
Facebook,Retards d’installation ou de mise en service,اين هو مدوام لا يتوفر في وكالة راني درت طلب منذ مدة لا جديد,negative,1
Instagram,Retards d’installation ou de mise en service,ركبوها عندنا في الحي ولكن لم يتم اطلاقها للخدمة لماذا؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,باطة كاينة لخيط كاين تروح للوكالة يقولك حنا لي نجيوكم اصبروا برك رانا عندنا قرن وحنا نسناو,negative,1
Facebook,Retards d’installation ou de mise en service,انا ايضا لحد الان انتظر اتممت كل المراحل ولكن الانترنت غير موجودة,negative,1
Facebook,Retards d’installation ou de mise en service,Algérie Télécom- إتصالات الجزائر طلب مقدم وقالك ماتقلقش حنا لي نجيو وكتاه يجيو ماعرف,negative,1
Facebook,Retards d’installation ou de mise en service,ركبو كلش غير لمودام ما كانش,negative,1
Instagram,Retards d’installation ou de mise en service,عندكم عام ملي ڨوتولنا شهر مزال ماجيتوش,negative,1
Facebook,Retards d’installation ou de mise en service,أين مودم ZTE نحن في العام الثاني ونحن ننتظر اي الحلول نحن بدون انترنات اصلا,negative,1
